,book_id,title,format,authors,size,publicationYear,genres
925681,18723.0,The Invisible Man,Paperback,880695,192,2002,"fiction,fantasy,paranormal,mystery,thriller,crime"
927666,235135.0,أنتيخريستوس,Paperback,8473982,323,2015,"history,historical fiction,biography,fiction,fantasy,paranormal,mystery,thriller,crime"
934178,138.0,"Red Rising (Red Rising, #1)",Hardcover,6474348,382,2014,"fiction,young-adult,fantasy,paranormal,romance"
939074,29928.0,The Second Sex,Paperback,"5548,2749801,11067",746,1989,"non-fiction,history,historical fiction,biography,fiction"
939161,13564.0,"An Echo in the Bone (Outlander, #7)",Hardcover,3617,1149,2010,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
944700,16285.0,Twilight: The Complete Illustrated Movie Companion,Paperback,61939,144,2008,"young-adult,fantasy,paranormal,non-fiction,romance,fiction"
946388,1594.0,"The Maze Runner (Maze Runner, #1)",Hardcover,348878,384,2009,"young-adult,fiction,fantasy,paranormal,mystery,thriller,crime,romance"
948005,14814.0,This Is How You Lose Her,Hardcover,55215,217,2012,"fiction,romance"
956855,12799.0,The Argonauts,Hardcover,58605,160,2015,"non-fiction,fiction,history,historical fiction,biography,poetry,comics,graphic"
963342,609.0,The Graveyard Book,Hardcover,"1221698,10365",312,2008,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
964344,14507.0,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,Paperback,14176929,368,2016,"non-fiction,history,historical fiction,biography,fiction"
966703,12110.0,Ugly Love,Kindle Edition,5430144,337,2014,"romance,fiction,young-adult"
972211,12759.0,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Hardcover,"47672,428566",487,2007,"mystery,thriller,crime,young-adult,fiction,fantasy,paranormal,children"
976073,16195.0,"Just One Day (Just One Day, #1)",Paperback,295178,369,2013,"young-adult,romance,fiction"
981362,18647.0,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Paperback,151371,355,2015,"fiction,young-adult,romance"
981431,23944.0,رغم الفراق,Paperback,4466615,360,2012,"romance,fiction"
986126,14401.0,"Prince Caspian (Chronicles of Narnia, #2)",Hardcover,1069006,240,2005,"fantasy,paranormal,fiction,young-adult,children"
986267,123.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Hardcover,162578,287,2012,non-fiction
990349,39407.0,"Scion of Ikshvaku (RamChandra, #1)",Paperback,4343092,354,2015,"fiction,history,historical fiction,biography,fantasy,paranormal,mystery,thriller,crime"
991056,13353.0,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",Hardcover,4841310,359,2012,"fiction,young-adult,history,historical fiction,biography,romance"
994020,19473.0,Finding Audrey,Hardcover,6160,286,2015,"young-adult,romance,fiction"
999078,50048.0,Why Not Me?,Paperback,194416,240,2016,"non-fiction,history,historical fiction,biography,comics,graphic"
1001592,5803.0,"Halfway to the Grave (Night Huntress, #1)",Mass Market Paperback,669810,358,2007,"fantasy,paranormal,romance,fiction,mystery,thriller,crime,young-adult"
1005355,4477.0,"The Host (The Host, #1)",Hardcover,941441,620,2008,"fiction,fantasy,paranormal,romance,young-adult,mystery,thriller,crime"
1015656,384.0,Green Eggs and Ham,Hardcover,61105,62,1988,"children,fiction,poetry,fantasy,paranormal,young-adult"
1015968,14599.0,Modern Romance,Hardcover,"9802136,2611",279,2015,"non-fiction,romance,history,historical fiction,biography,fiction"
1016513,1086.0,Before I Go to Sleep,Hardcover,4470653,359,2011,"fiction,mystery,thriller,crime"
1017172,1546.0,The Nightingale,Hardcover,54493,440,2015,"fiction,history,historical fiction,biography,romance"
1028268,14794.0,And the Mountains Echoed,Hardcover,569,404,2013,"fiction,history,historical fiction,biography"
1028466,14600.0,"Jurassic Park (Jurassic Park, #1)",Mass Market Paperback,5194,399,1991,"fiction,mystery,thriller,crime,fantasy,paranormal,young-adult"
1028674,941.0,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",Mass Market Paperback,"1077326,2927",435,2004,"fiction,children,fantasy,paranormal,young-adult,mystery,thriller,crime"
1035017,8410.0,Carrie,Paperback,3389,253,2005,"fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
1035789,23476.0,"Crossed (Matched, #2)",Paperback,1304470,367,2013,"young-adult,romance,fiction,fantasy,paranormal"
1036139,23913.0,شكلها باظت,Paperback,1569475,203,2005,"non-fiction,comics,graphic"
1044383,7457.0,"Ender's Game (Ender's Saga, #1)",Mass Market Paperback,589,324,1994,"fiction,young-adult,fantasy,paranormal,children"
1058907,7390.0,Dracula,Paperback,"6988,28273,44926",488,1986,"fiction,fantasy,paranormal,mystery,thriller,crime,history,historical fiction,biography,romance"
1060801,175589.0,Think and Grow Rich,Paperback,"399,8988830",233,2016,non-fiction
1061142,534.0,Rework,Hardcover,"60619,23587",279,2010,non-fiction
1062405,19962.0,The God Delusion,Hardcover,1194,374,2006,"non-fiction,history,historical fiction,biography,fiction"
1066910,3639.0,Doctor Sleep,Hardcover,3389,531,2013,"fiction,mystery,thriller,crime,fantasy,paranormal"
1072569,23352.0,"The Devil and Miss Prym (On the Seventh Day, #3)",Hardcover,"566,169609,215818",205,2006,"fantasy,paranormal,fiction,romance,mystery,thriller,crime"
1072570,17239.0,Nine Stories,Paperback,819789,198,2001,"fiction,young-adult"
1072576,34045.0,The Valkyries,Paperback,"566,488758",243,1999,"fiction,fantasy,paranormal,non-fiction,romance,history,historical fiction,biography"
1073260,4469.0,"A Great and Terrible Beauty (Gemma Doyle, #1)",Hardcover,2526,403,2003,"fantasy,paranormal,young-adult,history,historical fiction,biography,fiction,romance,mystery,thriller,crime"
1073979,23374.0,يوتوبيا,Paperback,"16019981,1479015",192,2008,"fiction,fantasy,paranormal"
1076392,234113.0,Ignited Minds: Unleashing the Power Within India,Paperback,986042,178,2003,"non-fiction,history,historical fiction,biography,fiction"
1077607,1272.0,The Underground Railroad,Hardcover,10029,306,2016,"fiction,history,historical fiction,biography,fantasy,paranormal"
1080827,39448.0,"Love Story (Love Story, #1)",Paperback,15516,224,2012,"romance,fiction,young-adult"
1082360,5456.0,Between Shades of Gray,Hardcover,3407448,344,2011,"young-adult,fiction,history,historical fiction,biography,romance"
1085506,12909.0,"The Mists of Avalon (Avalon, #1)",Paperback,4841825,876,1984,"fantasy,paranormal,fiction,history,historical fiction,biography,romance,young-adult"
1087734,689.0,"Hyperion (Hyperion Cantos, #1)",Mass Market Paperback,2687,482,1990,"fiction,fantasy,paranormal"
1089606,8120.0,The Girl with All the Gifts,Paperback,7177350,460,2014,"fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
1090351,15258.0,Fast Food Nation: The Dark Side of the All-American Meal,Paperback,380,399,2005,"non-fiction,history,historical fiction,biography,fiction"
1091876,742.0,Treasure Island,Hardcover,854076,311,2001,"fiction,young-adult,history,historical fiction,biography,children,fantasy,paranormal,mystery,thriller,crime"
1091880,104131.0,The Broken Wings,Paperback,"6466154,861030",132,2003,"poetry,romance,non-fiction,fiction,fantasy,paranormal"
1093096,23849.0,السنجة,Paperback,1479015,266,2012,"fiction,mystery,thriller,crime"
1095698,23945.0,The Forty Rules of Love,Hardcover,"6542440,6517464,9886128,3402862",354,2010,"fiction,history,historical fiction,biography,romance,poetry"
1097837,325.0,"Inferno (Robert Langdon, #4)",Hardcover,630,461,2013,"fiction,mystery,thriller,crime,history,historical fiction,biography,fantasy,paranormal"
1102650,27910.0,One Night at the Call Center,Paperback,61124,320,2007,"fiction,romance,young-adult,mystery,thriller,crime"
1103627,15448.0,We Need to Talk About Kevin,Paperback,45922,400,2006,"fiction,mystery,thriller,crime"
1104897,49658.0,صندوق الدمى,Paperback,5834109,356,2012,"fantasy,paranormal,fiction,mystery,thriller,crime"
1105528,7995.0,Holy Bible: King James Version,Hardcover,5158478,1590,2008,"non-fiction,history,historical fiction,biography,fiction,fantasy,paranormal,poetry,romance"
1107244,146245.0,عصر القرود,Paperback,871358,91,2008,non-fiction
1108305,57763.0,The Art of Loving,Paperback,"8788,6783,90805",192,2006,"non-fiction,romance"
1111339,28875.0,Animal Farm / 1984,Hardcover,"3706,3956",400,2003,"fiction,fantasy,paranormal,young-adult,history,historical fiction,biography"
1111341,821.0,1984,Mass Market Paperback,"3706,3706,8788",328,1950,"fiction,fantasy,paranormal,young-adult"
1111549,28217.0,The Palace of Illusions,Hardcover,51589,360,2008,"fiction,history,historical fiction,biography,fantasy,paranormal,romance"
1115951,700.0,Where the Red Fern Grows,Mass Market Paperback,6810,272,2000,"fiction,young-adult,children,history,historical fiction,biography"
1126131,46805.0,Suzanne's Diary for Nicholas,Mass Market Paperback,3780,289,2003,"romance,fiction,mystery,thriller,crime"
1128685,25097.0,A New Earth: Awakening to Your Life's Purpose,Paperback,4493,316,2006,non-fiction
1133913,19068.0,The Brothers Karamazov,Paperback,"3137322,3357,3358",796,2002,"fiction,history,historical fiction,biography,mystery,thriller,crime,romance"
1138477,6852.0,"Burned (House of Night, #7)",Paperback,"17015,17010",323,2010,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1140911,23360.0,الفيل الأزرق,Paperback,1633682,385,2012,"fiction,mystery,thriller,crime,fantasy,paranormal"
1145103,1016.0,"The Bad Beginning (A Series of Unfortunate Events, #1)",Paperback,"36746,44524",176,1999,"fiction,children,fantasy,paranormal,young-adult,mystery,thriller,crime"
1145607,1572.0,Looking for Alaska,Paperback,1406384,221,2006,"young-adult,fiction,romance,mystery,thriller,crime"
1146677,619.0,Outliers: The Story of Success,Hardcover,1439,309,2008,"non-fiction,history,historical fiction,biography"
1147617,23190.0,com نسيان,Paperback,"1109606,2993185",335,2009,"romance,fiction,non-fiction"
1148577,994.0,Stardust,Paperback,1221698,248,2006,"fantasy,paranormal,fiction,young-adult,romance"
1152220,25982.0,The Chemist,Kindle Edition,941441,512,2016,"mystery,thriller,crime,fiction,romance,young-adult"
1152518,1029.0,"Little House on the Prairie (Little House, #2)",Paperback,"5300,30916",335,2008,"children,fiction,young-adult,history,historical fiction,biography,non-fiction"
1154718,24869.0,في ديسمبر تنتهي كل الأحلام,Paperback,3162181,182,2011,"romance,fiction"
1157865,7898.0,The Pelican Brief,Paperback,721,400,2006,"mystery,thriller,crime,fiction"
1158051,5235.0,"Winter (The Lunar Chronicles, #4)",Hardcover,4684322,827,2015,"young-adult,fantasy,paranormal,fiction,romance"
1161486,1602.0,The Night Circus,Hardcover,4370565,400,2011,"fantasy,paranormal,fiction,romance,history,historical fiction,biography,young-adult,mystery,thriller,crime"
1162942,1471.0,Gone Girl,Hardcover,2383,399,2012,"mystery,thriller,crime,fiction,romance"
1165427,49470.0,حوجن [Ḥawjan],Paperback,"6911075,7734136,7075765",310,2013,"fantasy,paranormal,fiction,romance,young-adult"
1166192,7391.0,Hamlet,Paperback,"947,62561,209528",289,2005,"poetry,history,historical fiction,biography,fiction,mystery,thriller,crime,romance,young-adult,fantasy,paranormal"
1166197,1155.0,The Zahir,Paperback,"566,24758",336,2006,"fiction,romance,fantasy,paranormal,mystery,thriller,crime"
1166198,28632.0,Warrior of the Light,Paperback,566,142,2004,"fantasy,paranormal,non-fiction,fiction,poetry"
1166200,23375.0,By the River Piedra I Sat Down and Wept,Paperback,"566,488758,15421047",208,2006,"fiction,romance,fantasy,paranormal"
1166278,762.0,"Neuromancer (Sprawl, #1)",Mass Market Paperback,9226,271,1984,"fiction,fantasy,paranormal,mystery,thriller,crime"
1175274,13407.0,The Witches,Paperback,"4273,146",208,1997,"children,fantasy,paranormal,fiction,young-adult"
1177407,119.0,Elon Musk: Inventing the Future,Hardcover,761595,392,2015,"history,historical fiction,biography,non-fiction,comics,graphic"
1178233,14832.0,Shanghai Girls (Shanghai Girls #1),Hardcover,713,309,2009,"fiction,history,historical fiction,biography,romance"
1179173,8326.0,The Idiot,Paperback,"3137322,69892,377462,11328,7945",667,2003,"fiction,history,historical fiction,biography,romance"
1182730,6350.0,"Anna Dressed in Blood (Anna, #1)",Hardcover,4086715,316,2011,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1183069,1525.0,"Fifty Shades Darker (Fifty Shades, #2)",Paperback,4725841,532,2011,"romance,fiction,young-adult"
1186722,16517.0,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Paperback,6984726,371,2013,"non-fiction,comics,graphic,history,historical fiction,biography,fiction"
1187947,19532.0,Since You've Been Gone,Hardcover,3351454,464,2014,"young-adult,romance,fiction,mystery,thriller,crime"
1190303,28899.0,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",Hardcover,"12817,12816",544,2012,"non-fiction,history,historical fiction,biography"
1190979,12758.0,It,Paperback,3389,1116,1987,"fiction,fantasy,paranormal,mystery,thriller,crime"
1192012,17131.0,The Trial,Paperback,"5223,13007,13006,13004",255,2001,"fiction,mystery,thriller,crime,fantasy,paranormal"
1192447,23371.0,النبطي,Paperback,"1503841,3318236",381,2010,"history,historical fiction,biography,fiction"
1192948,1537.0,"Every Day (Every Day, #1)",Hardcover,11664,322,2012,"young-adult,romance,fantasy,paranormal,fiction"
1195427,17679.0,The Silmarillion,Hardcover,"656983,9533,4938",386,2004,"fiction,fantasy,paranormal,history,historical fiction,biography,young-adult"
1195614,1366.0,Everything I Never Told You,Hardcover,164692,304,2014,"fiction,young-adult,mystery,thriller,crime"
1201013,14611.0,Why Not Me?,Hardcover,194416,228,2015,"non-fiction,history,historical fiction,biography,comics,graphic"
1202161,7685.0,Cutting for Stone,Hardcover,93353,541,2009,"fiction,history,historical fiction,biography,non-fiction"
1206252,383.0,"Fall of Giants (The Century Trilogy, #1)",Hardcover,3447,985,2010,"fiction,history,historical fiction,biography,fantasy,paranormal,romance"
1206619,39204.0,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",Paperback,61939,144,2011,"fantasy,paranormal,young-adult,romance,non-fiction,fiction"
1210233,15358.0,Goodnight Moon,Hardcover,"18479,18480",32,2007,"children,fiction,poetry,fantasy,paranormal,young-adult"
1211428,20517.0,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Hardcover,"798,1928",270,2009,"non-fiction,history,historical fiction,biography"
1215028,1521.0,"Harry Potter and the Cursed Child, Parts 1 & 2 (Harry Potter, #8)",Hardcover,"1077326,5042201,3439408",309,2016,"fantasy,paranormal,fiction,young-adult,children,mystery,thriller,crime"
1215153,19492.0,"The Queen of the Tearling (The Queen of the Tearling, #1)",Hardcover,6953956,448,2014,"fantasy,paranormal,young-adult,fiction,romance,history,historical fiction,biography"
1221531,1077.0,Interpreter of Maladies,Paperback,3670,198,2000,fiction
1226177,13572.0,"Written in My Own Heart's Blood (Outlander, #8)",Hardcover,3617,825,2014,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
1227333,7940.0,Team of Rivals: The Political Genius of Abraham Lincoln,Paperback,"1476,315737",916,2006,"history,historical fiction,biography,non-fiction,comics,graphic,fiction"
1228915,1434.0,"The Secret (The Secret, #1)",Hardcover,29655,199,2016,"non-fiction,fiction"
1229461,1423.0,A Tree Grows in Brooklyn,Paperback,2327917,496,2006,"fiction,history,historical fiction,biography,young-adult,children"
1229664,23912.0,لا تحزن,Paperback,1201952,584,2003,non-fiction
1230916,15355.0,How the Grinch Stole Christmas!,Hardcover,61105,64,2004,"children,fiction,fantasy,paranormal,poetry,young-adult"
1232777,91909.0,مزرعة الحيوانات,Paperback,"3706,2737361,2893451",144,2008,"fiction,fantasy,paranormal,young-adult,history,historical fiction,biography"
1233541,7464.0,"Crown of Midnight (Throne of Glass, #2)",Hardcover,3433047,418,2013,"fantasy,paranormal,romance,young-adult,fiction,mystery,thriller,crime"
1239742,13008.0,Alice's Adventures in Wonderland & Through the Looking-Glass,Mass Market Paperback,"8164,180439,7105",239,2000,"fantasy,paranormal,fiction,children,young-adult,poetry"
1239848,27878.0,Mrs Funnybones,Paperback,14152511,235,2015,"non-fiction,fiction,children,history,historical fiction,biography"
1241351,35697.0,"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",Paperback,2345,204,2006,"romance,fiction,mystery,thriller,crime,young-adult"
1241352,22415.0,The Guardian,Paperback,2345,400,2005,"romance,fiction,mystery,thriller,crime,young-adult"
1241353,14847.0,Nights in Rodanthe,Paperback,2345,222,2004,"romance,fiction,young-adult"
1241892,20413.0,The Emperor of All Maladies: A Biography of Cancer,Hardcover,3032451,571,2010,"non-fiction,history,historical fiction,biography,fiction"
1243983,1514.0,Truly Madly Guilty,Hardcover,322069,415,2016,"fiction,mystery,thriller,crime,romance"
1244500,23607.0,"Love, Rosie",Paperback,7116,512,2006,"romance,fiction,young-adult"
1245960,113933.0,"The Power (The Secret, #2)",Hardcover,29655,272,2010,non-fiction
1246430,13098.0,East of Eden,Paperback,585,601,2002,"fiction,history,historical fiction,biography"
1246431,1188.0,"American Gods (American Gods, #1)",Paperback,1221698,635,2005,"fantasy,paranormal,fiction,mystery,thriller,crime"
1251214,40240.0,Humans of New York: Stories,Hardcover,6906496,428,2015,"non-fiction,history,historical fiction,biography,young-adult"
1254012,1058.0,The Letters of Vincent van Gogh,Paperback,"34583,95279,1589196,2904624",509,1997,"non-fiction,history,historical fiction,biography,fiction"
1254102,7197.0,The Circle,Hardcover,3371,493,2013,"fiction,mystery,thriller,crime,fantasy,paranormal"
1258996,60155.0,M.C. Escher: The Graphic Work,Paperback,"306401,69185",92,2001,"non-fiction,history,historical fiction,biography,comics,graphic"
1259318,17563.0,The Pilgrimage,Paperback,"566,488758",226,1997,"fiction,non-fiction,history,historical fiction,biography,fantasy,paranormal,romance"
1261000,12744.0,Dark Matter,Hardcover,442240,342,2016,"fiction,mystery,thriller,crime,fantasy,paranormal,romance"
1261169,23164.0,تراب الماس,Paperback,1633682,389,2010,"fiction,mystery,thriller,crime"
1261504,63.0,"Left Behind (Left Behind, #1)",Mass Market Paperback,"7625163,15412",342,2000,"fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
1264666,14707.0,Midnight's Children,Paperback,3299,647,1995,"fiction,history,historical fiction,biography,fantasy,paranormal"
1265522,614.0,The Wind-Up Bird Chronicle,Paperback,"3354,7306",607,1997,"fiction,fantasy,paranormal,mystery,thriller,crime,history,historical fiction,biography"
1278595,1358.0,Stiff: The Curious Lives of Human Cadavers,Paperback,7956,320,2004,"non-fiction,history,historical fiction,biography,fiction"
1279448,24870.0,أحببتك أكثر مما ينبغي,Paperback,3162181,326,2009,"romance,fiction"
1280004,29063.0,"Girl Online (Girl Online, #1)",Hardcover,"8316649,581557",352,2014,"young-adult,romance,fiction"
1283143,77425.0,Le Petit Nicolas,Mass Market Paperback,"1041311,42102",167,1988,"children,fiction,young-adult,comics,graphic"
1284436,20824.0,Steppenwolf,Paperback,"1113469,1292893,2858990",256,1999,"fiction,fantasy,paranormal"
1285043,524.0,"The Girl with the Dragon Tattoo (Millennium, #1)",Hardcover,"706255,2565625",465,2008,"fiction,mystery,thriller,crime"
1285157,83435.0,Trainspotting,Paperback,5687,430,1994,"fiction,mystery,thriller,crime"
1287130,108763.0,As a Man Thinketh,Hardcover,8446,80,2006,"non-fiction,fiction"
1287403,12981.0,A Clockwork Orange,Paperback,5735,212,1995,"fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
1288777,17240.0,Franny and Zooey,Paperback,819789,201,2001,"fiction,young-adult"
1290382,634.0,"Watership Down (Watership Down, #1)",Mass Market Paperback,7717,478,1975,"fiction,fantasy,paranormal,young-adult,children"
1293293,1070.0,The Art of Racing in the Rain,Hardcover,194531,321,2008,"fiction,non-fiction,fantasy,paranormal,young-adult"
1293571,17594.0,Timeline,Mass Market Paperback,5194,489,2000,"fiction,mystery,thriller,crime,history,historical fiction,biography,fantasy,paranormal"
1295413,704.0,"The Subtle Knife (His Dark Materials, #2)",Hardcover,3618,326,1997,"young-adult,fiction,children,fantasy,paranormal"
1295821,749.0,"Clear and Present Danger (Jack Ryan Universe, #6)",Mass Market Paperback,3892,688,1994,"fiction,mystery,thriller,crime,history,historical fiction,biography"
1299416,7337.0,Northanger Abbey,Paperback,"1265,4449011",251,2005,"fiction,romance,history,historical fiction,biography,mystery,thriller,crime"
1302277,1052.0,Twenties Girl,Hardcover,6160,435,2009,"romance,fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
1303286,96299.0,The Count of Monte Cristo,Paperback,"4785,37449",1462,2002,"fiction,history,historical fiction,biography,romance,mystery,thriller,crime,fantasy,paranormal"
1305125,32624.0,Dress Your Family in Corduroy and Denim,Paperback,2849,272,2004,"non-fiction,fiction,history,historical fiction,biography,comics,graphic"
1306892,768.0,Fight Club,Paperback,2546,218,2005,"fiction,mystery,thriller,crime,fantasy,paranormal"
1309007,14481.0,"Death Note, Vol. 1: Boredom (Death Note, #1)",Paperback,"5502079,15577045",195,2005,"comics,graphic,fiction,mystery,thriller,crime,fantasy,paranormal,young-adult"
1310480,1125.0,"Angela's Ashes (Frank McCourt, #1)",Paperback,3347,432,2005,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
1312000,19063.0,Death Comes to Pemberley,Hardcover,344522,291,2011,"mystery,thriller,crime,fiction,history,historical fiction,biography,romance"
1314374,1566.0,Wonder,Paperback,"4859212,88934",410,2013,"young-adult,fiction,children"
1315842,18294.0,The Time Keeper,Hardcover,2331,224,2012,"fiction,fantasy,paranormal,young-adult,history,historical fiction,biography"
1320969,4468.0,"Rebel Angels (Gemma Doyle, #2)",Paperback,2526,548,2006,"fantasy,paranormal,young-adult,fiction,history,historical fiction,biography,romance,mystery,thriller,crime"
1322575,14003.0,The Power of Positive Thinking,Hardcover,8435,128,2007,non-fiction
1325354,28473.0,2 ضباط,Paperback,3306075,520,2013,"fiction,mystery,thriller,crime"
1325724,8801.0,The Good Girl,Hardcover,7392948,352,2014,"mystery,thriller,crime,fiction,romance"
1326835,12948.0,"The Red Pyramid (Kane Chronicles, #1)",Hardcover,15872,516,2010,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime,romance,history,historical fiction,biography"
1329943,23815.0,"The Raven Boys (The Raven Cycle, #1)",Hardcover,1330292,409,2012,"fantasy,paranormal,young-adult,romance,fiction,mystery,thriller,crime"
1331956,861.0,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Paperback,1429989,391,1997,"history,historical fiction,biography,non-fiction,comics,graphic,fiction"
1332475,23846.0,كتاب مالوش اسم,Paperback,3009628,193,2009,"non-fiction,fiction"
1338478,331.0,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",Paperback,"5627,14545796,488518",544,1992,non-fiction
1341081,12933.0,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",Paperback,696805,240,2006,"fiction,fantasy,paranormal,children,young-adult,history,historical fiction,biography"
1342953,7333.0,Dune (Dune Chronicles #1),Paperback,58,604,2006,"fiction,fantasy,paranormal"
1345420,19557.0,"The Lost Hero (The Heroes of Olympus, #1)",Paperback,15872,557,2010,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime,romance"
1349692,6973.0,"The Angel Experiment (Maximum Ride, #1)",Mass Market Paperback,3780,413,2006,"young-adult,fantasy,paranormal,fiction,mystery,thriller,crime,romance,children"
1351532,16043.0,My Life Next Door,Hardcover,4660036,394,2012,"young-adult,romance,fiction"
1352489,7894.0,The Partner,Paperback,721,416,2005,"fiction,mystery,thriller,crime"
1352493,7899.0,The Client,Paperback,721,483,2010,"fiction,mystery,thriller,crime"
1352494,834.0,"The Firm (Penguin Readers, Level 5)",Paperback,"608211,721",75,2000,"mystery,thriller,crime,fiction"
1353890,6917.0,"Clockwork Prince (The Infernal Devices, #2)",Hardcover,150038,502,2011,"fantasy,paranormal,young-adult,romance,fiction,history,historical fiction,biography,mystery,thriller,crime"
1355190,7955.0,Simon vs. the Homo Sapiens Agenda,Hardcover,7579036,320,2015,"young-adult,romance,fiction"
1356664,35146.0,2 States: The Story of My Marriage,Paperback,61124,269,2009,"romance,fiction,young-adult,non-fiction"
1357830,236.0,"The Silkworm (Cormoran Strike, #2)",Hardcover,"383606,1077326",455,2014,"mystery,thriller,crime,fiction"
1359511,7135.0,Fahrenheit 451,Paperback,1630,174,2006,"fiction,fantasy,paranormal,young-adult"
1361376,27908.0,"If Tomorrow Comes (Tracy Whitney Series, #1)",Hardcover,9068,501,1985,"fiction,mystery,thriller,crime,romance,young-adult"
1363480,906.0,The Time Machine,Paperback,"880695,16024,4417406",118,2002,"fiction,fantasy,paranormal,history,historical fiction,biography,young-adult"
1363694,7493.0,"Allegiant (Divergent, #3)",Paperback,4039811,526,2013,"young-adult,fiction,fantasy,paranormal,romance"
1364989,14846.0,Safe Haven,Hardcover,2345,340,2010,"romance,fiction,young-adult,mystery,thriller,crime"
1365057,7944.0,Dreams from My Father: A Story of Race and Inheritance,Paperback,6356,453,2004,"history,historical fiction,biography,non-fiction,comics,graphic"
1366239,31966.0,The 48 Laws of Power,Paperback,"865,12331",496,2000,"non-fiction,history,historical fiction,biography"
1366749,999.0,The Handmaid's Tale,Paperback,3472,331,1998,"fiction,fantasy,paranormal,history,historical fiction,biography"
1366907,7110.0,Gulliver's Travels,Paperback,"1831,320473",306,2003,"fiction,fantasy,paranormal,children,young-adult,history,historical fiction,biography"
1368001,1543.0,Go Set a Watchman,Hardcover,1825,278,2015,"fiction,history,historical fiction,biography"
1370781,16298.0,Ella Enchanted,Paperback,13677,232,1998,"fantasy,paranormal,young-adult,fiction,romance,children,history,historical fiction,biography"
1371086,7991.0,Mere Christianity,Paperback,1069006,191,1996,"non-fiction,fiction"
1375214,59931.0,الاسود يليق بك,Paperback,1109606,331,2012,"romance,fiction"
1377014,2402.0,"Empire of Storms (Throne of Glass, #5)",Hardcover,3433047,693,2016,"fantasy,paranormal,young-adult,romance,fiction"
1378790,59641.0,Nice Girls Don't Get the Corner Office: 101 Unconscious Mistakes Women Make That Sabotage Their Careers,Paperback,4469009,288,2010,non-fiction
1381237,17601.0,Kitchen Confidential: Adventures in the Culinary Underbelly,Paperback,1124,312,2007,"non-fiction,history,historical fiction,biography,comics,graphic,fiction"
1383475,12710.0,"Fifty Shades Freed (Fifty Shades, #3)",Paperback,4725841,551,2012,"fiction,romance,fantasy,paranormal"
1388056,13270.0,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,Paperback,901977,608,1996,"non-fiction,fiction,history,historical fiction,biography,fantasy,paranormal"
1388839,899.0,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",Hardcover,"798,1928",320,2006,"non-fiction,history,historical fiction,biography,fiction"
1389532,461.0,Animal Farm,Paperback,3706,122,2003,"fiction,fantasy,paranormal,young-adult,history,historical fiction,biography"
1390178,16422.0,The Four Agreements: A Practical Guide to Personal Freedom,Hardcover,4402,168,2001,"non-fiction,fiction"
1390217,13552.0,Still Alice,Paperback,978484,292,2007,"fiction,non-fiction"
1390317,7973.0,It's Kind of a Funny Story,Paperback,11672,444,2007,"young-adult,fiction,romance"
1402957,8451.0,I Know This Much Is True,Paperback,3505,897,1999,"fiction,non-fiction,history,historical fiction,biography"
1406892,7200.0,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",Hardcover,151371,337,2015,"young-adult,romance,fiction"
1411500,1205.0,Snow Flower and the Secret Fan,Paperback,713,269,2006,"fiction,history,historical fiction,biography,romance,young-adult"
1414869,14059.0,"Rich Dad, Poor Dad",Paperback,600,195,2007,"non-fiction,fiction,history,historical fiction,biography"
1416771,23956.0,أنا عشقت,Paperback,2499187,436,2012,"romance,fiction"
